"cbo_familia";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"6201";"39";"2694,72926480374";"81";"3976,347352533832";"101";"3550,376864823300";"61,0";"3253,41047416610";"64,5";"3311,99550224469";"geral";"0,2005895991823898328";"0,255813953488372103";"0,0719751468312825882";"0,565891472868216949";"6";"62";"620";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"SUPERVISORES NA EXPLORAÇÃO AGROPECUÁRIA";"Supervisores na exploração agropecuária"
"6210";"1838";"2411,26622274100";"1560";"2532,681391735366";"1459";"2152,313634124494";"1713,0";"2358,98097240669";"1686,0";"2358,35870738505";"geral";"0,0739169507184966879";"-0,074733096085409234";"-0,0873679956383806022";"-0,134638196915776942";"6";"62";"621";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA EM GERAL";"Trabalhadores agropecuários em geral"
"6220";"2240";"1990,66525206664";"2002";"1921,952580503994";"2143";"2223,394575003525";"2460,0";"2120,48927405627";"2418,5";"2171,94192452990";"geral";"-0,1150994606266972919";"-0,172214182344428313";"0,0236896990165911259";"-0,113913582799255786";"6";"62";"622";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES AGRÍCOLAS";"Trabalhadores de apoio à agricultura"
"6221";"18";"1404,71014392137";"9";"3160,672432959889";"14";"2059,767051629424";"17,0";"2080,72772077938";"16,0";"2073,26108525959";"geral";"0,5244932032108937658";"-0,437500000000000000";"-0,0065086031499393959";"-0,125000000000000000";"6";"62";"622";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES AGRÍCOLAS";"Trabalhadores agrícolas na cultura de gramíneas"
"6223";"90";"1264,31548250956";"180";"1506,055358408672";"213";"1535,725422104623";"92,0";"1441,10607811124";"96,0";"1461,52354841976";"geral";"0,0304694440517612186";"0,875000000000000000";"0,0507702210922891251";"1,218750000000000000";"6";"62";"622";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES AGRÍCOLAS";"Trabalhadores agrícolas na olericultura"
"6224";"60";"1554,81324862822";"66";"1599,095193974751";"73";"1620,592756918492";"57,0";"1537,47396544824";"58,5";"1546,14360703823";"geral";"0,0342475218313988972";"0,128205128205128194";"0,0481515103392464727";"0,247863247863247871";"6";"62";"622";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES AGRÍCOLAS";"Trabalhadores agrícolas no cultivo de flores e plantas ornamentais"
"6225";"98";"1590,76066232161";"28";"1384,272535272242";"26";"1439,963551283358";"87,0";"1497,37193577821";"64,5";"1494,51887069208";"geral";"-0,0737671083194744170";"-0,565891472868217060";"-0,0365036002412346683";"-0,596899224806201500";"6";"62";"622";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES AGRÍCOLAS";"Trabalhadores agrícolas na fruticultura"
"6226";"2";"1389,77656724388";"1";"1196,093789198010";"1";"640,643386278245";"4,5";"1421,76210929688";"4,0";"1389,77656724388";"geral";"-0,1393625296402674074";"-0,750000000000000000";"-0,5390313800233892394";"-0,750000000000000000";"6";"62";"622";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES AGRÍCOLAS";"Trabalhadores agrícolas nas culturas de plantas estimulantes"
"6227";"5";"2615,95706818875";"5";"2559,450707382302";"2";"4227,850992242520";"5,0";"2550,23448480909";"5,0";"2554,84259609570";"geral";"0,0018036771790346240";"0,000000000000000000";"0,6548381488172725362";"-0,599999999999999978";"6";"62";"622";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES AGRÍCOLAS";"Trabalhadores agrícolas na cultura de plantas oleaginosas"
"6228";"2";"1259,53856587454";"6";"1670,813303609040";"11";"1448,922216276084";"2,0";"1189,72412526671";"3,0";"1213,02879095811";"geral";"0,3773896514767389743";"1,000000000000000000";"0,1944664686249157892";"2,666666666666666519";"6";"62";"622";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES AGRÍCOLAS";"Trabalhadores agrícolas da cultura de especiarias e de plantas aromáticas e medicinais"
"6230";"201";"1877,57193506443";"288";"2150,063158371549";"315";"2189,475344735260";"268,0";"2107,05552246105";"269,0";"2109,76861933850";"geral";"0,0190990323126931649";"0,070631970260222943";"0,0377798421429518250";"0,171003717472119066";"6";"62";"623";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES NA PECUÁRIA";"Tratadores polivalentes de animais"
"6231";"303";"1647,03298569216";"215";"1837,815102894096";"205";"1791,613624153775";"303,0";"1787,99650535251";"298,0";"1789,80506475314";"geral";"0,0268241715740014097";"-0,278523489932885893";"0,0010104784237405795";"-0,312080536912751727";"6";"62";"623";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES NA PECUÁRIA";"Trabalhadores na pecuária de animais de grande porte"
"6232";"92";"1873,06721474518";"162";"2002,314770461884";"172";"2039,267410797712";"156,0";"2002,31477046188";"157,5";"2014,36817781119";"geral";"-0,0059837161260173355";"0,028571428571428470";"0,0123608152972207730";"0,092063492063491958";"6";"62";"623";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES NA PECUÁRIA";"Trabalhadores na pecuária de animais de médio porte"
"6233";"1399";"1588,95100871785";"711";"1652,575801197548";"797";"1808,945114449161";"1443,0";"1664,88102791474";"1421,0";"1685,79937228652";"geral";"-0,0197079033455236363";"-0,499648135116115388";"0,0730488717620165762";"-0,439127375087966176";"6";"62";"623";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES NA PECUÁRIA";"Trabalhadores na avicultura e cunicultura"
"6234";"2";"1389,77656724388";NA;NA;NA;NA;"1,5";"1353,65403243202";"1,0";"1389,77656724388";"geral";NA;NA;NA;NA;"6";"62";"623";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA";"TRABALHADORES NA PECUÁRIA";"Trabalhadores na criação de insetos e animais úteis"
"6301";"16";"5153,59161568229";"11";"2403,460723339189";"20";"4083,704308454660";"10,0";"3635,13270094787";"10,5";"3654,88085902993";"geral";"-0,3423969710528107502";"0,047619047619047672";"0,1173289816999789625";"0,904761904761904656";"6";"63";"630";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"PESCADORES E EXTRATIVISTAS FLORESTAIS";"SUPERVISORES NA EXPLORAÇÃO FLORESTAL E PESCA";"Supervisores na área florestal e aqüicultura"
"6310";"1";"1432,51519558798";"1";"1373,504829701070";NA;NA;"1,0";"1432,51519558798";"1,0";"1432,51519558798";"geral";"-0,0411935357255941437";"0,000000000000000000";NA;NA;"6";"63";"631";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"PESCADORES E EXTRATIVISTAS FLORESTAIS";"PESCADORES E CAÇADORES";"Pescadores polivalentes"
"6312";"4";"1177,71140054052";NA;NA;NA;NA;"2,0";"1381,69641371007";"2,0";"1381,69641371007";"geral";NA;NA;NA;NA;"6";"63";"631";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"PESCADORES E EXTRATIVISTAS FLORESTAIS";"PESCADORES E CAÇADORES";"Pescadores de água costeira e alto mar"
"6314";"22";"1605,28307061023";"15";"2121,025676567006";"10";"2213,524758979486";"23,5";"2280,31252099070";"23,0";"2213,52475897949";"geral";"-0,0417881399506573326";"-0,347826086956521729";"0,0000000000000000000";"-0,565217391304347894";"6";"63";"631";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"PESCADORES E EXTRATIVISTAS FLORESTAIS";"PESCADORES E CAÇADORES";"Trabalhadores de apoio à pesca"
"6320";"24";"5984,93669383654";"10";"5636,709301799834";"10";"5569,335290427623";"21,0";"4918,42245945002";"20,5";"4988,40659841958";"geral";"0,1299618807307416635";"-0,512195121951219523";"0,1164557620848487574";"-0,512195121951219523";"6";"63";"632";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"PESCADORES E EXTRATIVISTAS FLORESTAIS";"EXTRATIVISTAS FLORESTAIS";"Trabalhadores florestais polivalentes"
"6321";"49";"1989,07911084901";"91";"2068,655371289171";"134";"2034,065637730359";"45,0";"1989,07911084901";"47,0";"2011,57237428968";"geral";"0,0283773021190178998";"0,936170212765957466";"0,0111819309750755824";"1,851063829787233939";"6";"63";"632";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"PESCADORES E EXTRATIVISTAS FLORESTAIS";"EXTRATIVISTAS FLORESTAIS";"Extrativistas e reflorestadores de espécies produtoras de madeira"
"6322";"8";"1979,48695439813";"1";"1309,923001959490";"3";"1882,193100133265";"4,0";"1884,44206266789";"3,5";"1883,31758140058";"geral";"-0,3044598452772205865";"-0,714285714285714302";"-0,0005970746933069426";"-0,142857142857142905";"6";"63";"632";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"PESCADORES E EXTRATIVISTAS FLORESTAIS";"EXTRATIVISTAS FLORESTAIS";"Extrativistas florestais de espécies produtoras de gomas e resinas"
"6323";"2";"1290,82995936144";NA;NA;NA;NA;"1,0";"1169,14524381796";"1,0";"1169,14524381796";"geral";NA;NA;NA;NA;"6";"63";"632";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"PESCADORES E EXTRATIVISTAS FLORESTAIS";"EXTRATIVISTAS FLORESTAIS";"Extrativistas florestais de espécies produtoras de fibras, ceras e óleos"
"6326";"274";"1573,00668770573";"58";"1410,583934508851";"39";"1354,880092496920";"106,0";"1578,94540986856";"90,0";"1575,97604878715";"geral";"-0,1049458298592682581";"-0,355555555555555514";"-0,1402914444419263162";"-0,566666666666666652";"6";"63";"632";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"PESCADORES E EXTRATIVISTAS FLORESTAIS";"EXTRATIVISTAS FLORESTAIS";"Carvoejadores"
"6410";"497";"2948,49701337992";"546";"2720,972141761896";"587";"2714,927429469080";"526,0";"2816,29182639570";"528,0";"2808,72210200115";"geral";"-0,0312419516963728938";"0,034090909090909172";"-0,0333940735771773856";"0,111742424242424310";"6";"64";"641";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES DA MECANIZAÇÃO AGROPECUÁRIA E FLORESTAL";"TRABALHADORES DA MECANIZAÇÃO AGROPECUÁRIA";"Trabalhadores da mecanização agrícola"
"6420";"11";"1723,74979998977";"12";"2601,004188359310";"22";"2560,934210485757";"12,0";"2235,28902550963";"12,5";"2254,37381759362";"geral";"0,1537590474394763262";"-0,040000000000000036";"0,1359847202356925244";"0,760000000000000009";"6";"64";"642";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES DA MECANIZAÇÃO AGROPECUÁRIA E FLORESTAL";"TRABALHADORES DA MECANIZAÇÃO FLORESTAL";"Trabalhadores da mecanização florestal"
"6430";"20";"3014,23601515262";"22";"2500,313104245372";"24";"2826,592530090586";"20,0";"2962,34345653733";"20,0";"2894,46799331396";"geral";"-0,1361752453228223247";"0,100000000000000089";"-0,0234500652210217764";"0,199999999999999956";"6";"64";"643";"TRABALHADORES AGROPECUÁRIOS, FLORESTAIS E DA PESCA";"TRABALHADORES DA MECANIZAÇÃO AGROPECUÁRIA E FLORESTAL";"TRABALHADORES DA IRRIGAÇÃO E DRENAGEM";"Trabalhadores da irrigação e drenagem"
"7101";"39";"10600,23263045367";"21";"7291,863560267078";"23";"6486,214366094503";"26,0";"7495,93298028032";"25,0";"7393,89827027370";"geral";"-0,0137998531054774887";"-0,160000000000000031";"-0,1227612107984272782";"-0,079999999999999960";"7";"71";"710";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"SUPERVISORES DA EXTRAÇÃO MINERAL E DA CONSTRUÇÃO CIVIL";"Supervisores da extração mineral"
"7102";"3354";"5849,61848486481";"1427";"4147,278711374436";"1679";"4406,653232366149";"2071,0";"5136,86996173939";"1944,5";"5130,95086591294";"geral";"-0,1917134231538747402";"-0,266135253278477757";"-0,1411624575005400173";"-0,136538956029827685";"7";"71";"710";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"SUPERVISORES DA EXTRAÇÃO MINERAL E DA CONSTRUÇÃO CIVIL";"Supervisores da construção civil"
"7111";"216";"2190,67204669287";"107";"2352,292504661481";"111";"2344,574518417264";"148,0";"2368,16515412502";"135,0";"2360,22882939325";"geral";"-0,0033625234269385462";"-0,207407407407407374";"-0,0066325395152517785";"-0,177777777777777812";"7";"71";"711";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA EXTRAÇÃO MINERAL";"Trabalhadores da extração de minerais sólidos"
"7112";"349";"2886,79257001735";"210";"4620,891346253839";"228";"3200,953983495695";"241,0";"3037,93137245842";"234,5";"3117,15038227376";"geral";"0,4824088605193288526";"-0,104477611940298476";"0,0268846834270479729";"-0,027718550106609841";"7";"71";"711";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA EXTRAÇÃO MINERAL";"Trabalhadores de extração de minerais sólidos (operadores de máquinas)"
"7113";"75";"2894,23500630056";"38";"2487,257004358498";"47";"2254,017583925939";"50,0";"2973,56417588660";"48,5";"2933,89959109358";"geral";"-0,1522351303674309708";"-0,216494845360824750";"-0,2317332226472766932";"-0,030927835051546393";"7";"71";"711";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA EXTRAÇÃO MINERAL";"Trabalhadores da extração de minerais líquidos e gasosos"
"7114";"5";"1175,64130178191";NA;NA;NA;NA;"3,5";"1286,88361406403";"3,5";"1286,88361406403";"geral";NA;NA;NA;NA;"7";"71";"711";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA EXTRAÇÃO MINERAL";"Garimpeiros e operadores de salinas"
"7121";"34";"2936,93698924624";"21";"3310,784338250501";"21";"3578,246176235928";"25,0";"3310,78433825050";"24,5";"3311,20561758572";"geral";"-0,0001272283826126985";"-0,142857142857142905";"0,0806475312894971985";"-0,142857142857142905";"7";"71";"712";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DE BENEFICIAMENTO DE MINÉRIOS E PEDRAS ORNAMENTAIS";"Trabalhadores de beneficiamento de minérios"
"7122";"219";"2339,77233113518";"155";"2339,837918698880";"196";"2293,306327861617";"200,0";"2339,83791869888";"198,0";"2339,80512491703";"geral";"0,0000140156039072359";"-0,217171717171717127";"-0,0198729358100111497";"-0,010101010101010055";"7";"71";"712";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DE BENEFICIAMENTO DE MINÉRIOS E PEDRAS ORNAMENTAIS";"Trabalhadores de beneficiamento de pedras ornamentais"
"7151";"1773";"3480,89063869953";"962";"2815,076532479767";"1105";"3132,078099162626";"1082,0";"3390,94172231737";"1093,5";"3261,50991074000";"geral";"-0,1368793566409673979";"-0,120256058527663412";"-0,0396846292421673130";"0,010516689529035173";"7";"71";"715";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS";"Trabalhadores na operação de máquinas de terraplenagem e fundações"
"7152";"11546";"2405,10740322834";"3861";"2231,194432552882";"4738";"2291,044404084179";"4825,0";"2369,78657814501";"4781,5";"2360,37924697564";"geral";"-0,0547305330650930122";"-0,192512809787723560";"-0,0293744503050946681";"-0,009097563526090147";"7";"71";"715";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS";"Trabalhadores de estruturas de alvenaria"
"7153";"2208";"2746,34068236165";"623";"2126,816377338351";"973";"2279,720179882138";"725,0";"3162,83589206017";"849,0";"3038,92985496950";"geral";"-0,3001429849193748556";"-0,266195524146054185";"-0,2498279694892732161";"0,146054181389870363";"7";"71";"715";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS";"Montadores de estruturas de concreto armado"
"7154";"651";"2973,77933290712";"310";"3174,754804034353";"469";"2886,286039691223";"310,0";"2997,92092763971";"340,5";"2985,85013027342";"geral";"0,0632666294418600117";"-0,089574155653450838";"-0,0333453074461829146";"0,377386196769456728";"7";"71";"715";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS";"Trabalhadores na operação de máquinas de concreto usinado e afins"
"7155";"4994";"2620,90657273916";"1637";"2393,560838506374";"2196";"2377,712925887473";"1846,0";"2620,90657273916";"2021,0";"2609,75564007679";"geral";"-0,0828410132544263877";"-0,190004948045522037";"-0,0889135789672966803";"0,086590796635328982";"7";"71";"715";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS";"Trabalhadores de montagem de estruturas de madeira, metal e compósitos em obras civis"
"7156";"3501";"2512,44619094815";"1768";"2604,966717855040";"2188";"2647,052159073131";"2099,0";"2685,59355864602";"2143,5";"2673,38773962300";"geral";"-0,0255933775538323971";"-0,175180779099603501";"-0,0098510141868087819";"0,020760438535106118";"7";"71";"715";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS";"Trabalhadores de instalações elétricas"
"7157";"381";"2094,73274852590";"206";"2158,307542706980";"233";"2232,210236445422";"213,0";"2158,30754270698";"223,0";"2168,25103462122";"geral";"-0,0045859504990285460";"-0,076233183856502240";"0,0294980612498012551";"0,044843049327354167";"7";"71";"715";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS";"Aplicadores de materiais isolantes"
"7161";"46";"2077,07595405262";"44";"1983,882051748523";"43";"1910,217318867462";"46,0";"2153,08867997251";"45,5";"2139,87025066080";"geral";"-0,0728961014641467120";"-0,032967032967032961";"-0,1073209610360355004";"-0,054945054945054972";"7";"71";"716";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DE ACABAMENTO DE OBRAS";"Revestidores de concreto"
"7162";"2";"1883,81557520143";NA;NA;NA;NA;"2,0";"1977,13356286254";"2,0";"2060,24287192510";"geral";NA;NA;NA;NA;"7";"71";"716";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DE ACABAMENTO DE OBRAS";"Telhadores (revestimentos rígidos)"
"7163";"562";"1791,09046030630";"333";"1770,415656415451";"379";"1793,730459849223";"423,0";"1798,47632128915";"423,0";"1796,10339056918";"geral";"-0,0143019239808865883";"-0,212765957446808485";"-0,0013211548580225330";"-0,104018912529550867";"7";"71";"716";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DE ACABAMENTO DE OBRAS";"Vidraceiros (revestimentos rígidos)"
"7164";"692";"1789,02104652792";"190";"1961,353209973782";"226";"2044,054275817725";"242,0";"1941,54792803062";"234,0";"1951,45056900220";"geral";"0,0050745025925222897";"-0,188034188034188032";"0,0474537804269739016";"-0,034188034188034178";"7";"71";"716";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DE ACABAMENTO DE OBRAS";"Gesseiros"
"7165";"951";"2051,10112175926";"344";"2057,521647492889";"420";"2186,940831440368";"477,0";"2119,63860469997";"448,5";"2130,12149670224";"geral";"-0,0340824921591292851";"-0,232998885172798209";"0,0266742224920490933";"-0,063545150501672198";"7";"71";"716";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DE ACABAMENTO DE OBRAS";"Aplicadores de revestimentos cerâmicos, pastilhas, pedras e madeiras"
"7166";"2365";"2043,12948572109";"906";"2217,614129134683";"1196";"2282,372848030791";"1277,0";"2218,76607285254";"1251,0";"2223,20095519989";"geral";"-0,0025129649445942981";"-0,275779376498800910";"0,0266156294564843243";"-0,043964828137490031";"7";"71";"716";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"TRABALHADORES DE ACABAMENTO DE OBRAS";"Pintores de obras e revestidores de interiores (revestimentos flexíveis)"
"7170";"23341";"1779,66244750545";"8109";"1556,494125167708";"10604";"1587,054265072598";"9788,0";"2135,50035107833";"10196,0";"2081,81933857388";"geral";"-0,2523394819485320628";"-0,204688112985484505";"-0,2376599469194141667";"0,040015692428403193";"7";"71";"717";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL";"AJUDANTES DE OBRAS";"Ajudantes de obras civis"
"7201";"85";"4127,75696558867";"62";"3188,567462738676";"58";"3233,783457812720";"60,0";"3651,04831102305";"59,0";"3481,00603856525";"geral";"-0,0840097869945405362";"0,050847457627118731";"-0,0710204400720971796";"-0,016949152542372836";"7";"72";"720";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"SUPERVISORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"Supervisores de usinagem, conformação e tratamento de metais"
"7202";"32";"9567,00457566283";"13";"11209,825329984506";"14";"7531,438446795622";"23,0";"11123,40093075965";"22,5";"10792,97217560519";"geral";"0,0386226469963024677";"-0,422222222222222276";"-0,3021905065391949918";"-0,377777777777777768";"7";"72";"720";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"SUPERVISORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"Supervisores da fabricação e montagem metalmecânica"
"7211";"132";"2621,18738581910";"62";"2690,343908466343";"71";"2894,971343307099";"70,0";"2684,06970352319";"70,5";"2687,20680599477";"geral";"0,0011674213032570879";"-0,120567375886524775";"0,0773161696557327360";"0,007092198581560183";"7";"72";"721";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE USINAGEM DE METAIS E DE COMPÓSITOS";"Ferramenteiros e afins"
"7212";"325";"2693,38408728218";"223";"2988,338153509298";"225";"2907,725793243431";"271,0";"2723,06106385855";"266,5";"2723,09782972876";"geral";"0,0974038908499155198";"-0,163227016885553522";"0,0678007089936480956";"-0,155722326454033722";"7";"72";"721";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS";"TRABALHADORES DE USINAGEM DE METAIS E DE COMPÓSITOS";"Preparadores e operadores de máquinas-ferramenta convencionais"
