"cboocupacao2002";"nome_cbo_ocupacao";"mediana_viculos";"mediana_rendimentos";"vinculos_ultimo_ano";"media_rendimento_ultimo_ano";"media_salario_hora_ultimo_ano";"vinculos_primeiro_ano";"media_rendimento_primeiro_ano";"media_salario_hora_primeiro_ano";"variacao_rendimentos";"variacao_vinculos";"codigo_cbo";"cbo";"tipo_emprego"
"""131310""";"Diretor de instituição educacional pública";"14,0";"5695,769763907902";"19";"5872.35195642666";"33.8272385631917";"13";"3804,872891442209";"21,77238553712777";"0.0310023403048525";"0.357142857142857";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131315""";"Gerente de instituição educacional da área privada";"58,0";"19828,024745608411";"63";"19586.8326434485";"118.976449786003";"42";"16508,357032894455";"103,35320267222288";"-0.0121642021963537";"0.0862068965517242";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131320""";"Gerente de serviços educacionais da área pública";"3,5";"25898,439274874603";"39";"8818.0161590069";"55.1126009937932";"3";"27495,704044269107";"170,48888850431632";"-0.659515538159795";"10.1428571428571";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""141105""";"Gerente de produção e operações  aqüícolas";"13,5";"6403,045400365747";"9";"6048.54164395966";"34.3667138861343";"25";"5209,777788923699";"31,30072785944112";"-0.055364866909399";"-0.333333333333333";"""14""";"GERENTES";"Geral"
"""141110""";"Gerente de produção e operações  florestais";"5,0";"4246,347357586439";"9";"3688.71556549748";"22.2082134832786";"3";"11909,465518200241";"67,66741771704676";"-0.131320343139781";"0.8";"""14""";"GERENTES";"Geral"
"""141115""";"Gerente de produção e operações agropecuárias";"43,5";"4051,657019618715";"44";"4809.0218241708";"27.932619620859";"34";"4132,453295500271";"23,47984826988790";"0.18692717593933";"0.0114942528735633";"""14""";"GERENTES";"Geral"
"""141120""";"Gerente de produção e operações pesqueiras";"2,0";"2054,881476342155";"null";"null";"null";"2";"2054,881476342155";"11,67546293376220";"null";"null";"""14""";"GERENTES";"Geral"
"""141205""";"Gerente de produção e operações";"474,0";"7455,511756386877";"547";"5938.16685550904";"34.9716808797179";"473";"8810,881861517215";"51,60253236053077";"-0.203519885751368";"0.154008438818565";"""14""";"GERENTES";"Geral"
"""141305""";"Gerente de produção e operações da construção civil e obras públicas";"111,0";"15285,719237690198";"97";"7946.03459449719";"45.3326606990591";"227";"18951,881262800853";"107,99752274322320";"-0.480166129513583";"-0.126126126126126";"""14""";"GERENTES";"Geral"
"""141405""";"Comerciante atacadista";"117,5";"4033,782207247914";"32";"4284.22130922972";"25.8101466295756";"228";"3936,229308988786";"22,39917282653056";"0.0620854297814639";"-0.727659574468085";"""14""";"GERENTES";"Geral"
