"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"tipo_emprego";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"766220";"84";"3718,344308763108";"25";"2235,645570275446";"21";"2844,254563620749";"37,0";"3523,838877258009";"33,0";"3454,703048699539";"geral";"-3,52868961887473e-01";"-2,42424242424242e-01";"-1,76700711023074e-01";"-3,63636363636364e-01";"Geral";"Impressor de rotativa";"7";"76";"766";"7662";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores da impressão gráfica"
"766225";"11";"3376,083685400916";"4";"3408,340789029613";"4";"1961,026592453497";"2,0";"2613,156464901590";"2,5";"2573,092272229633";"geral";"3,24608847422413e-01";"6,00000000000000e-01";"-2,37871640431211e-01";"6,00000000000000e-01";"Geral";"Impressor de rotogravura";"7";"76";"766";"7662";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores da impressão gráfica"
"766230";"61";"2728,532762657111";"56";"2622,763679729090";"75";"2788,584317148026";"80,0";"2728,532762657111";"78,0";"2752,786811337705";"geral";"-4,72332732317294e-02";"-2,82051282051282e-01";"1,30040966713747e-02";"-3,84615384615384e-02";"Geral";"Impressor digital";"7";"76";"766";"7662";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores da impressão gráfica"
"766235";"9";"3049,717016626551";"11";"1979,598173427403";"14";"2295,368561637327";"6,0";"2241,808626305244";"6,0";"2268,588593971285";"geral";"-1,27387760527346e-01";"8,33333333333333e-01";"1,18046823197511e-02";"1,33333333333333e+00";"Geral";"Impressor flexográfico";"7";"76";"766";"7662";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores da impressão gráfica"
"766240";"3";"3308,982034440223";NA;NA;NA;NA;"2,0";"3290,662627217440";"2,0";"3290,662627217440";"geral";NA;NA;NA;NA;"Geral";"Impressor letterset";"7";"76";"766";"7662";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores da impressão gráfica"
"766245";"1";"2179,772865023700";"1";"1259,046093892640";"2";"1836,505549592165";"1,0";"2179,772865023700";"1,0";"2018,760008662326";"geral";"-3,76327008415968e-01";"0,00000000000000e+00";"-9,02803990014279e-02";"1,00000000000000e+00";"Geral";"Impressor tampográfico";"7";"76";"766";"7662";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores da impressão gráfica"
"766250";"23";"3121,313892577653";"11";"1549,549649112151";"19";"2430,952545977901";"23,0";"3117,425716398925";"22,5";"3116,550669609824";"geral";"-5,02799789452438e-01";"-5,11111111111111e-01";"-2,19986195096182e-01";"-1,55555555555556e-01";"Geral";"Impressor tipográfico";"7";"76";"766";"7662";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores da impressão gráfica"
"766305";"51";"2522,078721187248";"7";"2758,435911485407";"3";"1937,784714452977";"8,0";"2587,895367625505";"7,5";"2554,987044406376";"geral";"7,96281403948567e-02";"-6,66666666666667e-02";"-2,41567694562146e-01";"-6,00000000000000e-01";"Geral";"Acabador de embalagens (flexíveis e cartotécnicas)";"7";"76";"766";"7663";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores do acabamento gráfico"
"766310";"71";"6163,068346467258";"37";"11216,845362664777";"45";"7703,901482665976";"61,0";"7758,688326172940";"60,5";"7731,294904419457";"geral";"4,50836567656068e-01";"-3,88429752066116e-01";"-3,54318676135645e-03";"-2,56198347107438e-01";"Geral";"Impressor de corte e vinco";"7";"76";"766";"7663";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores do acabamento gráfico"
"766315";"265";"3264,367457234624";"115";"3476,437964134165";"202";"2877,935223467494";"160,0";"3753,144290680711";"170,0";"3614,791127407438";"geral";"-3,82741791702087e-02";"-3,23529411764706e-01";"-2,03844669849133e-01";"1,88235294117647e-01";"Geral";"Operador de acabamento (indústria gráfica)";"7";"76";"766";"7663";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores do acabamento gráfico"
"766320";"60";"2912,338202734763";"20";"2214,894430390850";"29";"2494,059355233340";"37,0";"2912,338202734763";"36,5";"2897,792002163595";"geral";"-2,35661348800352e-01";"-4,52054794520548e-01";"-1,39324232598065e-01";"-2,05479452054795e-01";"Geral";"Operador de guilhotina (corte de papel)";"7";"76";"766";"7663";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores do acabamento gráfico"
"766325";"39";"2103,291872978000";"8";"2324,429437531632";"11";"2428,773089527703";"18,0";"2421,078449015347";"17,0";"2424,925769271525";"geral";"-4,14430548816689e-02";"-5,29411764705882e-01";"1,58657238292848e-03";"-3,52941176470588e-01";"Geral";"Preparador de matrizes de corte e vinco";"7";"76";"766";"7663";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores do acabamento gráfico"
"766405";"54";"2141,465946448420";"16";"2574,139053875173";"21";"2707,381484725997";"41,0";"2318,834300138881";"38,5";"2351,297069640532";"geral";"9,47740662428118e-02";"-5,84415584415584e-01";"1,51441695599911e-01";"-4,54545454545455e-01";"Geral";"Laboratorista fotográfico";"7";"76";"766";"7664";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores de laboratório fotográfico e radiológico"
"766410";"4";"4266,592640714823";"1";"1934,421310403820";"2";"1726,360133586715";"2,0";"1934,421310403820";"2,0";"1925,460534152945";"geral";"4,65383532507291e-03";"-5,00000000000000e-01";"-1,03404041285021e-01";"0,00000000000000e+00";"Geral";"Revelador de filmes fotográficos, em preto e branco";"7";"76";"766";"7664";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores de laboratório fotográfico e radiológico"
"766415";"35";"2796,241714475261";"2";"1912,376557887115";"2";"2424,423661206455";"3,0";"2429,930098486660";"3,0";"2427,247739061928";"geral";"-2,12121396958762e-01";"-3,33333333333333e-01";"-1,16348974603009e-03";"-3,33333333333333e-01";"Geral";"Revelador de filmes fotográficos, em cores";"7";"76";"766";"7664";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores de laboratório fotográfico e radiológico"
"766420";"108";"2673,610042160415";"119";"3744,326905657930";"117";"3524,018506689369";"71,0";"4059,041682386288";"89,5";"3901,684294022109";"geral";"-4,03306306984580e-02";"3,29608938547486e-01";"-9,67955782356286e-02";"3,07262569832402e-01";"Geral";"Auxiliar de radiologia (revelação fotográfica)";"7";"76";"766";"7664";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES DA PRODUÇÃO GRÁFICA";"Trabalhadores de laboratório fotográfico e radiológico"
"768105";"1";"1148,150801545500";"1";"1373,504829701070";"1";"1473,364475925080";"1,0";"1357,176305725480";"1,0";"1365,728045417850";"geral";"5,69424074530223e-03";"0,00000000000000e+00";"7,88124918927753e-02";"0,00000000000000e+00";"Geral";"Tecelão (tear manual)";"7";"76";"768";"7681";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores de tecelagem manual, tricô, crochê, rendas e afins"
"768110";"9";"2015,090339607995";NA;NA;NA;NA;"5,5";"2521,538765707116";"5,5";"2521,538765707116";"geral";NA;NA;NA;NA;"Geral";"Tecelão de tapetes, a  mão";"7";"76";"768";"7681";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores de tecelagem manual, tricô, crochê, rendas e afins"
"768125";"4";"4072,893602691388";"1";"1580,892613112350";"7";"2030,756933088312";"2,0";"1641,492925256321";"2,0";"1702,093237400292";"geral";"-7,12068067863653e-02";"-5,00000000000000e-01";"1,93093826158435e-01";"2,50000000000000e+00";"Geral";"Chapeleiro (chapéus de palha)";"7";"76";"768";"7681";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores de tecelagem manual, tricô, crochê, rendas e afins"
"768205";"16";"1695,433160852336";"9";"1629,124252618283";"21";"1681,378316555094";"21,0";"1629,124252618283";"21,0";"1655,251284586689";"geral";"-1,57843296735032e-02";"-5,71428571428571e-01";"1,57843296735032e-02";"0,00000000000000e+00";"Geral";"Bordador, a  mão";"7";"76";"768";"7682";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores artesanais da confecção de peças e tecidos"
"768305";"9";"1517,981027890090";"1";"2377,410955603160";"3";"2190,897514986890";"8,0";"1700,842167575705";"7,5";"1727,742784128575";"geral";"3,76021348456830e-01";"-8,66666666666667e-01";"2,68069260721536e-01";"-6,00000000000000e-01";"Geral";"Artífice do couro";"7";"76";"768";"7683";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores artesanais da confecção de calçados e artefatos de couros e peles"
"768310";"5";"1762,733648059940";NA;NA;NA;NA;"5,0";"1762,733648059940";"5,0";"1762,733648059940";"geral";NA;NA;NA;NA;"Geral";"Cortador de calçados, a  mão (exceto solas)";"7";"76";"768";"7683";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores artesanais da confecção de calçados e artefatos de couros e peles"
"768315";"22";"1808,864072774630";"7";"1779,455627992797";"10";"2069,757508276331";"15,0";"2017,125223386929";"14,0";"2043,441365831630";"geral";"-1,29186842477076e-01";"-5,00000000000000e-01";"1,28783447789269e-02";"-2,85714285714286e-01";"Geral";"Costurador de artefatos de couro, a  mão (exceto roupas e calçados)";"7";"76";"768";"7683";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores artesanais da confecção de calçados e artefatos de couros e peles"
"768320";"42";"1421,706502310178";"25";"1637,366095525279";"30";"1535,269358916973";"42,0";"1618,130030083593";"40,0";"1593,700571291604";"geral";"2,73988257394466e-02";"-3,75000000000000e-01";"-3,66638585862307e-02";"-2,50000000000000e-01";"Geral";"Sapateiro (calçados sob medida)";"7";"76";"768";"7683";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores artesanais da confecção de calçados e artefatos de couros e peles"
"768325";"1";"2079,369647915410";NA;NA;NA;NA;"2,0";"1739,602712882775";"2,0";"1739,602712882775";"geral";NA;NA;NA;NA;"Geral";"Seleiro";"7";"76";"768";"7683";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores artesanais da confecção de calçados e artefatos de couros e peles"
"768605";"14";"21613,943735259527";"6";"27058,329384304910";"6";"30530,860771879587";"6,0";"27058,329384304910";"6,0";"27245,976560089788";"geral";"-6,88715177343824e-03";"0,00000000000000e+00";"1,20564010783212e-01";"0,00000000000000e+00";"Geral";"Tipógrafo";"7";"76";"768";"7686";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores tipográficos linotipistas e afins"
"768610";"8";"12230,552173264774";NA;NA;NA;NA;"5,0";"14289,980235219164";"5,0";"14289,980235219164";"geral";NA;NA;NA;NA;"Geral";"Linotipista";"7";"76";"768";"7686";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores tipográficos linotipistas e afins"
"768615";"13";"1808,947838290784";NA;NA;NA;NA;"8,0";"1894,018668228761";"8,0";"1894,018668228761";"geral";NA;NA;NA;NA;"Geral";"Monotipista";"7";"76";"768";"7686";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores tipográficos linotipistas e afins"
"768620";"24";"2884,189086640553";NA;NA;NA;NA;"1,5";"4919,644737665541";"1,5";"4919,644737665541";"geral";NA;NA;NA;NA;"Geral";"Paginador";"7";"76";"768";"7686";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores tipográficos linotipistas e afins"
"768625";"38";"2188,446679837887";"8";"2152,595398930845";"9";"2041,839311219722";"21,0";"2095,731774686617";"21,0";"2091,436926125114";"geral";"2,92423223678286e-02";"-6,19047619047619e-01";"-2,37146118469291e-02";"-5,71428571428571e-01";"Geral";"Pintor de letreiros";"7";"76";"768";"7686";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores tipográficos linotipistas e afins"
"768630";"5";"1567,047623686684";"2";"2038,967919691230";"3";"1829,508093331653";"5,0";"1757,408343243336";"5,0";"1766,074728673475";"geral";"1,54519617198039e-01";"-6,00000000000000e-01";"3,59177126699641e-02";"-4,00000000000000e-01";"Geral";"Confeccionador de carimbos de borracha";"7";"76";"768";"7686";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Trabalhadores tipográficos linotipistas e afins"
"768705";"58";"2502,048099428478";"20";"3268,863662748184";"18";"3535,021066488918";"31,0";"2502,048099428478";"31,0";"2503,341319167637";"geral";"3,05800226968284e-01";"-3,54838709677419e-01";"4,12121087692634e-01";"-4,19354838709677e-01";"Geral";"Gravador, à mão (encadernação)";"7";"76";"768";"7687";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Encadernadores e recuperadores de livros (pequenos lotes ou a unidade)"
"768710";"17";"12121,639888594094";"15";"7587,777872268747";"13";"6379,988014588087";"20,0";"8752,284353381703";"19,5";"8275,063122351068";"geral";"-8,30549857953292e-02";"-2,30769230769231e-01";"-2,29010350705888e-01";"-3,33333333333333e-01";"Geral";"Restaurador de livros";"7";"76";"768";"7687";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS";"TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS";"Encadernadores e recuperadores de livros (pequenos lotes ou a unidade)"
"770105";"32";"4023,033119165506";"26";"3986,555506520275";"29";"3613,871494874552";"45,0";"3743,292429813484";"42,5";"3692,022835529220";"geral";"7,97754196308584e-02";"-3,88235294117647e-01";"-2,11676211486557e-02";"-3,17647058823529e-01";"Geral";"Mestre (indústria de madeira e mobiliário)";"7";"77";"770";"7701";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"SUPERVISORES EM INDÚSTRIA DE MADEIRA, MOBILIÁRIO E DA CARPINTARIA VEICULAR";"Supervisores em indústria de madeira, mobiliário e da carpintaria veicular"
"770110";"46";"4945,039307999696";"41";"3996,947350433258";"68";"3796,823632237807";"39,0";"4662,480860919381";"40,0";"4360,975554424400";"geral";"-8,34740299385121e-02";"2,49999999999999e-02";"-1,29363697444769e-01";"7,00000000000000e-01";"Geral";"Mestre carpinteiro";"7";"77";"770";"7701";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"SUPERVISORES EM INDÚSTRIA DE MADEIRA, MOBILIÁRIO E DA CARPINTARIA VEICULAR";"Supervisores em indústria de madeira, mobiliário e da carpintaria veicular"
"771105";"1692";"2334,286451207501";"901";"2189,032062359407";"1208";"2245,718091260633";"1140,0";"2397,597972252402";"1174,0";"2365,942211729952";"geral";"-7,47736561330424e-02";"-2,32538330494037e-01";"-5,08144788462151e-02";"2,89608177172060e-02";"Geral";"Marceneiro";"7";"77";"771";"7711";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"MARCENEIROS E AFINS";"Marceneiros e afins"
"771110";"19";"3074,211201034595";"23";"3052,608512250489";"29";"2871,453548043457";"24,0";"2768,032705450080";"24,5";"2791,399149582438";"geral";"9,35765000527156e-02";"-6,12244897959183e-02";"2,86789506520395e-02";"1,83673469387755e-01";"Geral";"Modelador de madeira";"7";"77";"771";"7711";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"MARCENEIROS E AFINS";"Marceneiros e afins"
"771115";"6";"1965,657021018068";"6";"1665,496695330736";"10";"1915,399077634432";"6,0";"1850,197745129086";"6,5";"1882,798411381759";"geral";"-1,15414223178332e-01";"-7,69230769230769e-02";"1,73150062458083e-02";"5,38461538461539e-01";"Geral";"Maquetista na marcenaria";"7";"77";"771";"7711";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"MARCENEIROS E AFINS";"Marceneiros e afins"
"771120";"2";"2180,895310956550";"3";"1309,434644686703";"2";"1870,731402224995";"2,0";"1970,917780517462";"2,0";"1870,731402224995";"geral";"-3,00041340446149e-01";"5,00000000000000e-01";"0,00000000000000e+00";"0,00000000000000e+00";"Geral";"Tanoeiro";"7";"77";"771";"7711";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"MARCENEIROS E AFINS";"Marceneiros e afins"
"772105";"33";"1472,649583194967";"1";"1822,068615334270";"3";"1303,119275375055";"12,0";"1472,649583194967";"12,0";"1470,016411741231";"geral";"2,39488621202558e-01";"-9,16666666666667e-01";"-1,13534199368895e-01";"-7,50000000000000e-01";"Geral";"Classificador de madeira";"7";"77";"772";"7721";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA PREPARAÇÃO DA MADEIRA";"Trabalhadores de tratamento e preparação da madeira"
"772110";"3";"2472,305695116973";"3";"2660,467409257383";"2";"3358,960210426195";"3,0";"2956,777990171380";"3,0";"3037,163816605210";"geral";"-1,24029005379393e-01";"0,00000000000000e+00";"1,05952926233881e-01";"-3,33333333333333e-01";"Geral";"Impregnador de madeira";"7";"77";"772";"7721";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA PREPARAÇÃO DA MADEIRA";"Trabalhadores de tratamento e preparação da madeira"
"772115";"3";"1173,621470322073";NA;NA;NA;NA;"3,0";"1267,297054562850";"2,0";"1344,193261869620";"geral";NA;NA;NA;NA;"Geral";"Secador de madeira";"7";"77";"772";"7721";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO";"TRABALHADORES DA PREPARAÇÃO DA MADEIRA";"Trabalhadores de tratamento e preparação da madeira"
