"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"780105";"21";"2822,095100185684";"13";"2545,306953353273";"21";"2255,765380504161";"22,0";"3128,398873635290";"21,5";"2975,246986910487";"geral";"-0,1445056613614676966";"-0,395348837209302362";"-0,2418224804769703029";"-0,023255813953488413";"Supervisor de embalagem e etiquetagem";"7";"78";"780";"7801";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"SUPERVISORES DE TRABALHADORES DE EMBALAGEM E ETIQUETAGEM";"Supervisores de trabalhadores de embalagem e etiquetagem"
"781305";"1";"1893,591993593700";NA;NA;NA;NA;"1,0";"1928,750291547350";"1,0";"1928,750291547350";"geral";NA;NA;NA;NA;"Operador de veículos subaquáticos controlados remotamente";"7";"78";"781";"7813";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"OPERADORES DE ROBÔS E EQUIPAMENTOS ESPECIAIS";"Operadores de equipamentos pilotados remotamente"
"781705";"2";"1403,897108444980";NA;NA;NA;NA;"1,0";"2648,605094109900";"1,0";"2121,986853215908";"geral";NA;NA;NA;NA;"Mergulhador profissional (raso e profundo)";"7";"78";"781";"7817";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"OPERADORES DE ROBÔS E EQUIPAMENTOS ESPECIAIS";"Trabalhadores subaquáticos"
"782110";"53";"3149,490814727887";"17";"2352,077197648664";"16";"2206,819336238819";"24,0";"3099,238471220292";"20,5";"2980,294678494889";"geral";"-0,2107903910909535439";"-0,170731707317073211";"-0,2595298202682063682";"-0,219512195121951192";"Operador de guindaste (fixo)";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782115";"75";"3028,657531805129";"25";"3270,624953774805";"36";"2901,813812123055";"46,0";"3270,624953774805";"41,0";"3210,371135627037";"geral";"0,0187684898730564598";"-0,390243902439024404";"-0,0961126643831838878";"-0,121951219512195119";"Operador de guindaste móvel";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782120";"7";"3499,238048107266";"6";"3332,235267944998";"18";"4390,219554870901";"6,0";"3279,309905513089";"6,0";"3332,235267944998";"geral";"0,0000000000000000000";"0,000000000000000000";"0,3174998767654140241";"2,000000000000000000";"Operador de máquina rodoferroviária";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782125";"33";"2401,720125690616";"9";"1999,712388600137";"12";"2369,989747929056";"9,0";"2110,940845615575";"10,5";"2157,940522109461";"geral";"-0,0733236768521549065";"-0,142857142857142905";"0,0982646294682436583";"0,142857142857142794";"Operador de monta-cargas (construção civil)";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782130";"26";"2518,168233956128";"11";"2074,300290901330";"13";"2000,160196406729";"12,0";"2461,262768543453";"12,5";"2407,746811415999";"geral";"-0,1384890300482086722";"-0,119999999999999996";"-0,1692813434854337773";"0,040000000000000036";"Operador de ponte rolante";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782135";"2";"2229,888790682200";NA;NA;NA;NA;"1,0";"2275,347047930765";"1,0";"2320,805305179330";"geral";NA;NA;NA;NA;"Operador de pórtico rolante";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782145";"77";"2940,369914715868";"35";"2220,937688129056";"37";"2330,866032091520";"35,0";"2401,056342163903";"36,0";"2378,392256738151";"geral";"-0,0662021027704811083";"-0,027777777777777790";"-0,0199825005786939958";"0,027777777777777679";"Sinaleiro (ponte-rolante)";"7";"78";"782";"7821";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de máquinas e equipamentos de elevação"
"782205";"265";"2968,922809793621";"44";"2520,488277366040";"62";"2623,115980924376";"51,0";"2660,366006471563";"55,0";"2641,740993697969";"geral";"-0,0458987904647674139";"-0,199999999999999956";"-0,0070502796519509303";"0,127272727272727204";"Guincheiro (construção civil)";"7";"78";"782";"7822";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de equipamentos de movimentação de cargas"
"782210";"3";"3643,368102956000";"7";"2106,030928126182";"12";"2810,782818228130";"7,0";"2106,030928126182";"7,0";"2172,739498061831";"geral";"-0,0307025163371662524";"0,000000000000000000";"0,2936584531810915166";"0,714285714285714191";"Operador de docagem";"7";"78";"782";"7822";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de equipamentos de movimentação de cargas"
"782220";"788";"2423,166177521988";"997";"2329,188296254356";"1194";"2292,591379964056";"888,0";"2423,166177521988";"890,0";"2408,683210239171";"geral";"-0,0330034741168482304";"0,120224719101123645";"-0,0481972182068673982";"0,341573033707865070";"Operador de empilhadeira";"7";"78";"782";"7822";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de equipamentos de movimentação de cargas"
"782305";"8933";"3625,760298915699";"6059";"3232,863855582654";"6451";"3496,438988451297";"7586,0";"3774,538353753795";"7443,5";"3706,916213235022";"geral";"-0,1278832135346980037";"-0,186001209108618282";"-0,0567796013387747989";"-0,133337811513400961";"Motorista de carro de passeio";"7";"78";"782";"7823";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de veículos de pequeno e médio porte"
"782310";"4131";"4166,073813921739";"2271";"2792,807679048115";"2568";"2777,539632298430";"3641,0";"2711,426547224812";"3558,5";"2713,244734329128";"geral";"0,0293239101185096551";"-0,361809751299704940";"0,0236966821148920648";"-0,278347618378530282";"Motorista de furgão ou veículo similar";"7";"78";"782";"7823";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de veículos de pequeno e médio porte"
"782315";"11";"2097,688651002758";"8";"1710,627297948598";"5";"1435,122453130902";"11,0";"2000,022231353646";"10,5";"1960,315375308669";"geral";"-0,1273713814139502132";"-0,238095238095238138";"-0,2679124638784569079";"-0,523809523809523836";"Motorista de táxi";"7";"78";"782";"7823";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de veículos de pequeno e médio porte"
"782405";"1080";"2365,685692046881";"1574";"3462,762994627496";"1434";"4035,397192553710";"1699,0";"3471,910100308346";"1672,5";"3565,918041913917";"geral";"-0,0289280477212133791";"-0,058893871449925306";"0,1316573025856229151";"-0,142600896860986537";"Motorista de ônibus rodoviário";"7";"78";"782";"7824";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de ônibus urbanos, metropolitanos e rodoviários"
"782410";"4986";"3420,211771739235";"3407";"5250,381808735237";"3470";"4578,659785679185";"4894,0";"3901,714212817887";"4656,0";"3921,096001174241";"geral";"0,3390087381596671445";"-0,268256013745704514";"0,1676989760791434136";"-0,254725085910652904";"Motorista de ônibus urbano";"7";"78";"782";"7824";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de ônibus urbanos, metropolitanos e rodoviários"
"782415";"5";"2103,172356323574";"1";"1196,093789198010";"7";"1432,346167058197";"1,5";"2093,610412814732";"2,0";"2084,048469305890";"geral";"-0,4260719907361948389";"-0,500000000000000000";"-0,3127097626787672668";"2,500000000000000000";"Motorista de trólebus";"7";"78";"782";"7824";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de ônibus urbanos, metropolitanos e rodoviários"
"782505";"107";"2832,476976721539";"27";"2432,125622689531";"71";"2559,759950685359";"59,0";"2832,476976721539";"65,0";"2696,118463703449";"geral";"-0,0979158907770292242";"-0,584615384615384537";"-0,0505758611328913643";"0,092307692307692202";"Caminhoneiro autônomo (rotas regionais e internacionais)";"7";"78";"782";"7825";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de veículos de cargas em geral"
"782510";"7780";"2482,896313205943";"5804";"2556,935400541147";"6537";"2754,978506972972";"6976,0";"2595,985154558914";"6756,5";"2598,132737109881";"geral";"-0,0158565172519096187";"-0,140975357063568452";"0,0603686515407073632";"-0,032487234514911534";"Motorista de caminhão (rotas regionais e internacionais)";"7";"78";"782";"7825";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de veículos de cargas em geral"
"782515";"251";"3188,255357914714";"174";"3038,632231156614";"248";"2844,369743287115";"230,0";"3124,600608038481";"239,0";"3093,939358072690";"geral";"-0,0178759569969492160";"-0,271966527196652708";"-0,0806640292203526510";"0,037656903765690419";"Motorista operacional de guincho";"7";"78";"782";"7825";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Motoristas de veículos de cargas em geral"
"782605";"15";"4251,196852416972";"185";"11328,325510949939";"186";"17188,644540476009";"15,0";"4398,809449886377";"15,0";"4403,250381274875";"geral";"1,5727189076334209261";"11,333333333333333925";"2,9036264241461040569";"11,400000000000000355";"Operador de trem de metrô";"7";"78";"782";"7826";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de veículos sobre trilhos e cabos aéreos"
"782610";"56";"4982,548206301675";"85";"4776,202803055325";"68";"4599,645995598252";"61,0";"4985,746125403034";"64,5";"4984,147165852355";"geral";"-0,0417211522608540442";"0,317829457364340984";"-0,0771448268799961312";"0,054263565891472965";"Maquinista de trem";"7";"78";"782";"7826";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de veículos sobre trilhos e cabos aéreos"
"782615";"1";"2050,614468139390";NA;NA;NA;NA;"1,0";"2112,962535826770";"1,0";"2123,518741817520";"geral";NA;NA;NA;NA;"Maquinista de trem metropolitano";"7";"78";"782";"7826";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de veículos sobre trilhos e cabos aéreos"
"782620";"4";"1633,972819811395";"3";"1632,666114609690";"1";"1591,093062552360";"4,0";"1697,084529437243";"3,5";"1689,847231041379";"geral";"-0,0338380389548293969";"-0,142857142857142905";"-0,0584397019298371623";"-0,714285714285714302";"Motorneiro";"7";"78";"782";"7826";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de veículos sobre trilhos e cabos aéreos"
"782625";"305";"7000,612943353476";"136";"6464,614081187683";"100";"6907,844965014430";"269,0";"7197,879346642506";"261,5";"7181,635087868088";"geral";"-0,0998409133724527109";"-0,479923518164435903";"-0,0381236472619125299";"-0,617590822179732379";"Auxiliar de maquinista de trem";"7";"78";"782";"7826";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Operadores de veículos sobre trilhos e cabos aéreos"
"782705";"34";"2250,543912718258";"111";"2228,975814323860";"118";"2332,994238839997";"48,0";"2515,000878604998";"55,0";"2492,361699343192";"geral";"-0,1056772317953456053";"1,018181818181818077";"-0,0639423485544622361";"1,145454545454545503";"Marinheiro de convés (marítimo e fluviário)";"7";"78";"782";"7827";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Trabalhadores aquaviários"
"782710";"7";"1604,683957999689";"3";"2094,686432282770";"5";"3773,576790738752";"2,0";"1702,214035837803";"2,5";"1717,607667043552";"geral";"0,2195371926164424448";"0,199999999999999956";"1,1969957768260641728";"1,000000000000000000";"Marinheiro de máquinas";"7";"78";"782";"7827";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Trabalhadores aquaviários"
"782715";"1";"1885,023704029930";NA;NA;NA;NA;"1,0";"1885,023704029930";"1,0";"2040,726279508315";"geral";NA;NA;NA;NA;"Moço de convés (marítimo e fluviário)";"7";"78";"782";"7827";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Trabalhadores aquaviários"
"782720";"1";"2064,632189865720";NA;NA;NA;NA;"1,0";"2806,669429759600";"1,0";"2806,669429759600";"geral";NA;NA;NA;NA;"Moço de máquinas (marítimo e fluviário)";"7";"78";"782";"7827";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Trabalhadores aquaviários"
"782725";"2";"4069,937542791890";"20";"2022,064081293365";"22";"2062,185619311791";"14,0";"2121,931902929351";"15,0";"2093,752828771201";"geral";"-0,0342393555212101575";"0,333333333333333259";"-0,0150768557900581301";"0,466666666666666563";"Marinheiro de esporte e recreio";"7";"78";"782";"7827";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Trabalhadores aquaviários"
"782810";"7";"1634,885954670623";"5";"1682,552573082668";"6";"1715,833748299197";"8,5";"1609,865551792913";"7,0";"1634,885954670623";"geral";"0,0291559287520140042";"-0,285714285714285698";"0,0495128075431305881";"-0,142857142857142905";"Tropeiro";"7";"78";"782";"7828";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Condutores de animais e de veículos de tração animal e pedais"
"782815";"8";"1481,930663574646";"8";"1941,878297041735";"4";"1966,399606540010";"8,0";"1572,216676196439";"7,5";"1572,242283063276";"geral";"0,2351011787180024015";"0,066666666666666652";"0,2506975723288515923";"-0,466666666666666674";"Boiadeiro";"7";"78";"782";"7828";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Condutores de animais e de veículos de tração animal e pedais"
"782820";"14";"2049,318208332529";"11";"1623,548262346260";"14";"1689,151059905489";"11,0";"1623,548262346260";"12,5";"1656,349661125875";"geral";"-0,0198034265043519619";"-0,119999999999999996";"0,0198034265043520730";"0,120000000000000107";"Condutor de veículos a pedais";"7";"78";"782";"7828";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS";"Condutores de animais e de veículos de tração animal e pedais"
"783105";"246";"1833,800588173645";"214";"2317,831546608313";"270";"2132,086708783324";"193,0";"2480,804788448315";"200,5";"2402,326745604531";"geral";"-0,0351722342311748815";"0,067331670822942558";"-0,1124909579080604072";"0,346633416458852928";"Agente de pátio";"7";"78";"783";"7831";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"TRABALHADORES DE MANOBRAS SOBRE TRILHOS E MOVIMENTAÇÃO E CARGAS";"Trabalhadores de manobras de transportes sobre trilhos"
"783110";"197";"1814,709101324292";"115";"1999,248847308333";"103";"2242,686073163757";"189,0";"1978,622328337069";"168,5";"1988,935587822701";"geral";"0,0051853159794490455";"-0,317507418397626084";"0,1275810473172926951";"-0,388724035608308593";"Manobrador";"7";"78";"783";"7831";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"TRABALHADORES DE MANOBRAS SOBRE TRILHOS E MOVIMENTAÇÃO E CARGAS";"Trabalhadores de manobras de transportes sobre trilhos"
"783205";"977";"2062,159576191609";"553";"1773,551150954314";"822";"1648,805152575965";"787,0";"2215,759445982286";"804,5";"2204,201694076971";"geral";"-0,1953771037740699157";"-0,312616532007458092";"-0,2519717424196896705";"0,021752641392169147";"Carregador (aeronaves)";"7";"78";"783";"7832";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"TRABALHADORES DE MANOBRAS SOBRE TRILHOS E MOVIMENTAÇÃO E CARGAS";"Trabalhadores de cargas e descargas de mercadorias"
"783210";"1086";"1603,418551699604";"893";"1596,458642297117";"1206";"1682,249668137276";"998,0";"1707,752363192370";"1013,0";"1706,097026523523";"geral";"-0,0642626899419747044";"-0,118460019743336642";"-0,0139777269495861001";"0,190523198420533113";"Carregador (armazém)";"7";"78";"783";"7832";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"TRABALHADORES DE MANOBRAS SOBRE TRILHOS E MOVIMENTAÇÃO E CARGAS";"Trabalhadores de cargas e descargas de mercadorias"
"783215";"699";"1669,901729541616";"1004";"1792,420052070240";"1027";"1702,778956874293";"897,0";"1703,047656857060";"918,0";"1702,913306865677";"geral";"0,0525609523653947086";"0,093681917211329013";"-0,0000788942049144703";"0,118736383442265891";"Carregador (veículos de transportes terrestres)";"7";"78";"783";"7832";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"TRABALHADORES DE MANOBRAS SOBRE TRILHOS E MOVIMENTAÇÃO E CARGAS";"Trabalhadores de cargas e descargas de mercadorias"
"783220";"69";"1969,484438712772";"128";"1520,690716070834";"110";"1557,208355255780";"144,0";"1611,420701001053";"140,0";"1607,733309361387";"geral";"-0,0541399452158688455";"-0,085714285714285743";"-0,0314262034700744097";"-0,214285714285714302";"Estivador";"7";"78";"783";"7832";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"TRABALHADORES DE MANOBRAS SOBRE TRILHOS E MOVIMENTAÇÃO E CARGAS";"Trabalhadores de cargas e descargas de mercadorias"
"783225";"4481";"1633,590005995898";"3548";"1726,276954103644";"3536";"1743,607522842681";"3765,0";"1722,529263981760";"3742,5";"1723,011571856392";"geral";"0,0018951597891669891";"-0,051970607882431574";"0,0119534606282991618";"-0,055177020708082836";"Ajudante de motorista";"7";"78";"783";"7832";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"TRABALHADORES DE MANOBRAS SOBRE TRILHOS E MOVIMENTAÇÃO E CARGAS";"Trabalhadores de cargas e descargas de mercadorias"
"784105";"2384";"1339,288762004353";"1357";"1427,701496579583";"1382";"1414,508129170242";"1612,0";"1416,419350651132";"1609,5";"1415,463739910687";"geral";"0,0086457577992555823";"-0,156881018949984519";"-0,0006751220207913411";"-0,141348244796520639";"Embalador, a mão";"7";"78";"784";"7841";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"EMBALADORES E ALIMENTADORES DE PRODUÇÃO";"Trabalhadores de embalagem e de etiquetagem"
"784110";"279";"1525,131403729275";"104";"1741,963128288073";"91";"1920,039781824596";"165,0";"1741,963128288073";"145,5";"1745,438761946036";"geral";"-0,0019912664561708704";"-0,285223367697594488";"0,1000327388649788762";"-0,374570446735395191";"Embalador, a máquina";"7";"78";"784";"7841";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"EMBALADORES E ALIMENTADORES DE PRODUÇÃO";"Trabalhadores de embalagem e de etiquetagem"
"784115";"33";"1789,840392781948";"38";"1909,056350927075";"41";"1996,757400637760";"42,0";"1775,489987337241";"41,5";"1782,665190059594";"geral";"0,0709001115701684004";"-0,084337349397590411";"0,1200967022702721376";"-0,012048192771084376";"Operador de máquina de etiquetar";"7";"78";"784";"7841";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"EMBALADORES E ALIMENTADORES DE PRODUÇÃO";"Trabalhadores de embalagem e de etiquetagem"
